News,State
"كتبت صفحة أخبار خانقين الآن على ""فيسبوك"" يوم أمس الاثنين منشوراً مقتضباً  زعمت فيه ""العثور على جثة سلوان موميكا الذي قتل على يد كوردي في دولة النرويج""، مرفقة  بصور لمو.",0
"نشرت قنوات ومواقع إخبارية عربية أمس الخميس 14 كانون الثاني/يناير، أخباراً تحدثت عن ""وفاة 23 شخصاً في النرويج عقب تطعيمهم بلقاح (فايزر) الأمريكي المضاد لفيروس كورونا، ونسبت المصادر .",0
"نشر الصحفي الإسرائيلي إيدي كوهين عبرحسابه على منصة ""إكس"" الصورة لمكان تتصاعد منه أعمدة كبيرة من اللهب والدخان وعلق بعبارة: ""مساء الانوار يا حوثي يا صعلوك"".",0
" تداول مستخدمون على موقع (فيسبوك) ادعاءً بأن ""هارون أنور الأسد ابن عم رئيس النظام السوري غيّر اسمه إلى هارون أنور عيسى وأنه يقيم في اليونان""، مستندين على صورة لقيد مدني إلكترون.",0
"تداولت صفحات عامة وحسابات شخصية على مواقع التواصل الاجتماعي، مؤخراً مقطع فيديو ادعوا أنه لـ ""هروب مليشيات حركة طالبان من امام الحرس الثوري الإيراني تاركين ورائهم آلياتهم"".",0
تناقل ناشطون على فيسبوك تسجيلًا صوتيًّا منسوبًا للرئيس السوري بشار الأسد يتلو خلاله – بحسب الادعاء- خطاب تنحيه عن الحكم حديثًا.,0
انطلقت بطولة كأس العالم لكرة القدم يوم الأحد 20 نوفمبر 2022 وفاز الإكوادور على قطر بهدفين مقابل لا شيء في المباراة الافتتاحية في ملعب البيت.,0
يتداول رواد مواقع التواصل صورة يزعم ناشروها أنها تظهر افتتاح وزير التربية والتعليم في سوريا منتدى حول أهمية التعليم وجمال اللغة العربية،,0
ماليزيامهو انا بحب البلد دي مش من فراغthis photo captured by Khairul Azam,0
نشرت صفحة كريستاينو رونالدو على موقع التواصل الاجتماعي فيسبوك صورة وأرفقتها بالنص الوصفي الآتي (من دون تصرّف):,0
"نشرت حسابات وصفحات في مواقع التواصل الاجتماعي أمس الاثنين 16 أيّار، خبراً عن اشتباكات بالسيوف دارت في مدينة القامشلي بريف الحسكة الشمالي، تسببت بإصابة 3 أشخاص نُقلوا إلى مستشفى ""ا.",0
انتشر في منصة التواصل الاجتماعي فيسبوك مقطع فيديو يدّعي صاحبه أن اتجاه مسار ظل القمر أثناء كسوف عام 2017 خاطىء.,0
"تداولَت مواقع ووكالات إخبارية عربية ومحليّة نبأ مقتل القيادي في ميليشيا ""الحشد الشعبي"" العراقية، المدعو ""أبو عزرائيل""، وذلك بعد أقل من 24 ساعة من تداول خبر وصوله إلى محافظة حلب للقتال إلى.",0
"محمد عيدوتداول مستخدمون لمواقع التواصل الإجتماعي مؤخراً صورة تظهر احتجاز رجل مسن مغطى العينين برفقة مسلحين ملثمين مدعين أنها لــ ""لحظة إلقاء جهاز الأمن العام القبض شخص.",0
" ادّعت وكالة الأنباء السورية (سانا) أنّ ""عبوة ناسفة انفجرت برتل شاحنات تحمل مواد لوجستية لقوات الاحتلال الأمريكي في منطقة المالكية بريف الحسكة ما أدى إلى احتراق اثنتين منها"" ون.",0
يتداول رواد مواقع التواصل خبرًا يزعم إعلان ألمانيا رسميّا إغلاق المطارات والموانئ البحرية والمنافذ البرية في البلاد لمدة خمسة أشهر،,0
نشرت مواقع إخبارية وصفحات على مواقع التواصل الاجتماعي صوراً ادّعِي أنها ملتقطة حديثاً في إقليم كشمير خلال أحداث العنف التي طالت المسلمين في الهند.,0
يتداول رواد مواقع التواصل الاجتماعي تصريحا منسوبا لوزارة المالية المصرية حول فرض رسوم 5 جنيهات مقابل كل 500 جنية يتم سحبها من الصراف الآلي،,0
يتداول رواد مواقع التواصل الإجتماعي مقطع فيديو يتضمن صورة مع تعليق صوتي,0
 نشر مستخدمون لمواقع التواصل الاجتماعي صورة لطفل مستلق على سرير طبي ويظهر على وجهه كمدات وآثار دماء زاعمين أنها للطفل المغربي ريان الذي أعلن الديوان الملكي في المغرب وفاته.,0
تناقلت صفحات ومواقع إخبارية ومستخدمون لمواقع التواصل الاجتماعي وتطبيقات الدردشة صورة تُظهر الحرف Z مرسوماً بما زعموا أنها جثث القتلى الروس في أوكرانيا.,0
تداولت حسابات وصفحات على مواقع التواصل الاجتماعي تسجيلاً مصوراً، يظهر فيه مجموعة من رجال الشرطة وهم يضربون شخصاً، وادعت بعض الحسابات التي نشرت الفيديو إنه يصوّر اعتداء الشرطة الفرنسية على.,0
نقلت الامم المتحدة تصريحات لمسؤول في منظمة الصحة العالمية،,0
"نفت وزارة الداخلية التابعة لحكومة نظام الأسد مؤخراً تصريحات نسبتها وكالة روسية لـ ""وزير الداخلية"" محمد الشعار، مؤكدة أنه لم يدل بأي تصريح للوكالة أو أية وسيلة إعلامية أخرى فيما يتعلق بموضو.",0
"تداولت صفحات وحسابات اسرائيلية على مواقع التواصل الاجتماعي، حديثاً، مقطع فيديو ادعت أنه لـ""مشاهد تمثيلية تصور الموتى على الهواء مباشرة في غزة بقصد تشويه سمعة إسرائيل"".",0
"تداولت صفحات عامة وحسابات شخصية على مواقع التواصل الاجتماعي، حديثاً، صورة ادعوا أنها لـ""فتاة من القامشلي قامت بدعس حبيبها السابق وخطيبته أثناء عودتهم إلى المنزل في حي منير حبيب.",0
ادعت بعض الصفحات الإلكترونية أن مفوضية الأمم المتحدة تقدم إعانات مادية لمساعدة الناس على تجاوز الأزمة التي خلفتها جائحة كورونا،,0
نشرت حسابات تركية على مواقع التواصل الاجتماعي مؤخراً تسجيلا مصوراً لحشد من الناس، على أنه لـ مظاهرة نفذها سوريين في ولاية (هاتاي).,0
ادّعت صفحات إخبارية وحسابات على مواقع التواصل الاجتماعي حصول ظاهرة فلكية يظهر فيها القمر بلون وردي بعد أيام، ورافق  صور للقمر بلون وردي استخدمت كدليل على صحة هذا .,0
تداولت حسابات على مواقع التواصل الاجتماعي، صورة تظهر آثار دمار كبير ومركبة مشتعلة في شوارع أحد المدن، وادعى الناشرون أنها تظهر آثار قصف حزب الله اللبناني مدينة حيفا بالأراضي الفلس.,0
"نشر موقع قناة الجديد اللبنانية أمس، خبراً بعنوان ""ابنة الغوطة التي شغلت العالم تظهر على شاشة التلفزيون السوري وتوجه رسالة صادمة""، قال فيه إن الطفلة السورية ""التي شغلت العالم قبل نحو ث.",0
انتشر على مواقع التواصل الاجتماعي فيسبوك وتويتر ادعاء يزعم ناشروه أن حساب سالم سعيد الشامسي مالك نادي بيراميدز،,0
"تداولت صفحات إخبارية وحسابات شخصية على مواقع التواصل الاجتماعي، حديثاً، ادعاء يزعم أن ""وزارة التربية التركية اعتمدت قرارا بتعطيل المدارس لكافة المراحل الدراسية ثلاث أيام أسبوعيا"".",0
"نشرت مدونات إخبارية ومستخدمون لمواقع التواصل الاجتماعي خبراً يزعم أنّ ""صورة سيلفي لضابط بالجيش تتسبب بمقتل 70 جندي أوكراني""، وترافق الخبر المزعوم بصورة يظهر فيها مجموعة من المسلحي.",0
تزامناً مع إعلان عدد من الدول تسجيل إصابات بمرض جدري القردة، ادعى ناشطون في منصة فايسبوك أن منظمة الصحة العالمية أعلنت حالة الطوارئ.,0
انتشرت على مواقع التواصل الاجتماعي فيسبوك وتويتر صورة وحيد القرن بجانب رجل يزعم ناشروها أنها تظهر موت آخر حيوان وحيد القرن الأبيض الشمالي في العالم،,0
تناقل ناشطون على فيسبوك ادّعاء يزعم إضافة الجزائر للدول المعفاة من تأشيرة الدخول إلى دولة قطر،,0
"نشر مستخدمون لمواقع التواصل الاجتماعي منشورات بـ لغات أجنبية ""يونانية، إنكليزية، إسبانية""  تضمنت مقطعاً مصوراً يظهر طفلة متوفية، ادّعوا أنه يظهر ""وفاة طفلة بعد تلقيها اللقاح ال.",0
#عاجلفرنسا أشتعال برج ايفل بالنار‎#العاصمة,0
 تداولت عدد من الصفحات على موقع التواصل (فيسبوك) يوم الأحد 31/1/2021 منشورا جاء فيه أن المحكمة الإقليمية العليا في مدينة كوبلنز في مقاطعة (راينلاند بفالز) في ألمانيا،  أ.,0
يتداول مستخدمو مواقع التواصل الاجتماعي صورة نائب رئيس الجمهورية اليمنية علي محسن وهو يقبل رأس عيدروس الزبيدي، رئيس هيئة رئاسة المجلس الانتقالي الجنوبي،,0
"نشرت حسابات على منصة ""إكس"" مثل ابراهيم الاشقص  وأبو صريح الحداء وسعد الشمري تسجيلاً مصوراً لسفينة تغرق وسط البحر مدعية أنه يوثق لحظات غرق السفينة البريطانية التي استهدفت.",0
يتداول رواد موقع التواصل الاجتماعي فيسبوك صورة يزعم ناشروها أنّها ‏تظهر رفع علم أوكرانيا فوق حطام الإعصار في فلوريدا،,0
يتناقل مستخدمو منصة الفايسبوك خبرا يزعم ناشروه أن شركة سامسونغ أعلنت عن مسابقة سنوية توزع من خلالها 1000 هاتف بمناسبة قدوم عام 2021 ،,0
انتشر على مواقع التواصل الاجتماعي تسجيل مصور يظهر أربع طائرات عمودية تسقط بعد اعتراضها بواسطة مضادات طائرات أرضية.,0
انطلقت بطولة كأس العالم لكرة القدم في قطر يوم الأحد 20 نوفمبر 2022،,0
"تداولت وسائل إعلام محلية وصفحات عامة وإخبارية بمواقع التواصل الاجتماعي أمس ادعاء زعم أن أن ""لونا الشبل المستشارة الإعلامية الخاصة لبشار الأسد صرحت بأن وزير الصناعة السابق اختلس 9.",0
"نشرت صفحة ""Syria,tube,news"" الإخبارية على موقع التواصل الاجتماعي ""فيسبوك"" صورة يظهر فيها آليات عسكرية في منطقة صحراوية، وقالت الصفحة المذكورة أن الصورة التقطت من محيط مدينة تدمر، وأن الآلي.",0
"نشرت قناة ""العربية الحدث"" مساء أمس الخميس، خبراً عاجلاً على شاشتها، قالت فيه إن المعارضة السورية مستعدة لمشاركة مقاعد هيئة الحكم الانتقالي مناصفة مع النظام، وتم تداول الخبر بسرعة كبيرة على.",0
"تداولت صفحات إخبارية وحسابات عامة على مواقع التواصل الاجتماعي، حديثاً، مقطع فيديو يظهر استهداف مجموعة من الجنود بصاروخ حربي، وادعوا أنه لـ ""استهداف كتائب القسام جنود الاحتلال من خ.",0
"انتشرت على صفحات إخبارية وحسابات على مواقع التواصل الاجتماعي صورة لـ ""بيت عربي في منطقة باب توما حُول إلى بيت حديث مع الحفاظ على شكله كبيت عربي"".",0
تداول مستخدمون على مواقع التواصل الاجتماعي تويتر وفيسبوك صورة تظهر فتيات يدرسن في مدرسة مدمرة ادعوا أنها في أفغانستان.,0
"نشرت وسائل إعلامية وحسابات وصفحات في مواقع التواصل الاجتماعي مؤخراً، صورة لشاب وسيدة مسنة، بدت وكأنه ملتقطة من حفل زفاف، وادعت هذه بعض هذه المواقع والصفحات والحسابات أن ""العريس"" ا.",0
في حين ذلك، أوصى مركز الربو والرئة البريطاني بضرورة الالتزام بالأدوية لمريض الربو، وعدم التوقف عن أخذها أو استبدالها بالطرق العلاجية البديلة كالأعشاب والنباتات، بالإضافة لاستشارة الطبيب قبل استهلاك أي مادة بهدف الاستطباب ومعالجة الأعراض.,0
تناقل بعض الناشطين على الفيسبوك صورة يدّعي ناشروها أنها تظهر حدوث انفجار بالقرب من مبنى البنتاغون الأميركي.,0
نشرت حسابات على مواقع التواصل الاجتماعي فيديو، تظهر فيه آلية ثقيلة محاطة بالرجال، وهي ترفع تابوتاً كبيراً من تحت الأرض.,0
"ادّعت مواقع  صفحات إخبارية على مواقع التواصل الاجتماعي أن ""ميسي اشترط 600 مليون يورو سنوياً للانتقال إلى الهلال السعودي"".",0
يتداول رواد مواقع التواصل ادعاء يزعم أن منظمة الصحة العالمية أصدرت تصريحًا،,0
أوردت مواقع إخبارية وصفحات سورية رسمية على (فيسبوك) خبر تعيين وزير في كندا من أصول سورية، ادعت خلاله أن وزير النقل الجديد في الحكومة الكندية (عمر الغبرا) يحمل شهادة بكالوريوس في الهندسة ال.,0
انتشر مؤخراً تسجيل مصور على مواقع التواصل الاجتماعي (فيسبوك وتويتر) يظهر فتاة تقرع الطبل، وترقص برفقة رجل على أنغام أغنية لبنانية.,0
نشر حساب ليث برشلونيستا على موقع التواصل الاجتماعي فيسبوك صورة وأرفقها بالنص الوصفي الآتي (من دون تصرّف):,0
نشرَتْ عدّة صفحاتٍ أخباريَّةٍ وحساباتٍ شخصيَّةٍ على مواقع التواصل الاجتماعي وبرامج الدردشة خبرَ اختطافِ طبيبٍ من مكانِ عملِهِ في أحدِ مشافي مدينةِ إدلبَ.,0
"تداولت قنوات ومواقع إخبارية وحسابات شخصية على مواقع منصات التواصل الاجتماعي اليوم، صورة تظهر مجموعة من الرجال والنساء يرتدون زياً موحداً ويرفعون ""العلم الإسرائيلي"" في مكان بدا كأنه صالة ري.",0
انتشر تسجيل مصور على مواقع التواصل يظهر مسلحين يتحدثون اللغة التركية ويرتدون زياً عسكرياً يقدمون على إعدام امرأتين بالرصاص.,0
تناقل ناشطون على الفيسبوك صورة يدّعي ناشروها أنها تظهر وثيقة إعلان حالة الطوارئ إنذار “ج” في بغداد مؤخرًا.,0
نشرت حسابات شخصية وصفحات إخبارية على مواقع التواصل الاجتماعي أمس، تسجيلاً مصوراً يظهر لقطات بدت كأنها مصورة بواسطة طائرة مراقبة لاستهداف رتل عسكري.,0
تداولت صفحات موالية للنظام خبراً مفاده أنه جميع المعابر الواصلة إلى مناطق سيطرة المعارضة في إدلب جرى اغلاقها، باتفاق بين كل من تركيا وروسيا والنظام السوري.,0
انتشر على الفيسبوك ادّعاء قول وزير الأوقاف المصري إن صلاة الجمعة تساعد على انتشار الكورونا بينما من مات منتخبا فهو شهيد.,0
"تداولت صفحات شخصية وحسابات عامة على مواقع التواصل الاجتماعي، حديثاً، تصريحاً منسوباً لرئيس المكتب السياسي لحركة حماس، إسماعيل هنية، يقول فيه ""سوف ندمر غزة إن لم يكن لحماس دور بالم.",0
تحذير!!!هذا الكتاب اسمه مثلث التوحيد يجمع بين الاديان الثلاثه فيه صور من القرآن محرفههو الآن يوزع في الكويت. ممكن يوصلك في اي وقت. لا تقرأ منه. واقرا من طبع سعوديهاو ازهريه.,0
عروة السوسي | تأكدلقطة من المنشور المتضمن ادعاء بأن سحبالجنسية الهولندية لستة أشخاص بسبب زيارتهم إلى سوريا.,0
"تداولت صفحات إخبارية وحسابات شخصية على مواقع التواصل الاجتماعي، حديثاً، ادعاء يزعم أن ""القوات الأمريكية تسيطر بشكل كامل على مطار بغداد الدولي "".",0
تأكد بدقيقة:تداولت صفحات إخبارية وحسابات محلية صورة قالت إنها تظهر سقوط عنصر من قوات النمر من طائرة هليكوبتر أثناء تدريبات عسكرية بإشراف مدربين روس.,0
يتداول رواد منصات التواصل الاجتماعي مقطع فيديو يصور شخصا يجري إلقاؤه بالقوة في مجرى مائي بعدما كان يحيي جمهورا في استقباله ، ويزعم ناشروه أنه يظهر مرشحا برازيليا قدم وعودا للساكنة بإصلاح منطقتهم فأخلفها بعد مرور أربع سنوات من انتخابه.,0
"نشرت ""رئاسة الجمهورية العربية السورية"" عبر معرفاتها على مواقع التواصل الاجتماعي صباح اليوم،تسجيلاً مصوراً مدته 9 ثواني،يظهر بشار الأسد أثناء دخوله إلى القصر الرئاسي ماشياً ويحمل بيده حقيبة.",0
"تداول سوريون على مواقع التواصل الاجتماعي مؤخراً خبراً يقول إن السلطات التركية فرضت على أكبر سلسلة متاجر غذائيات في تركيا ""BIM"" بسبب رفعها لأسعار الكثير من المواد التي تبيعها على خلفية انخف.",0
"نشر المرشح الرئاسي للانتخابات الفرنسية الأخيرة ورئيس حزب ""فرنسا الأبية"" اليساري المتطرف ""جون لوك ميلونشون"" أمس، تعليقاً في صفحته الرسمية بفيسبوك على تقرير نشرته صحيفة فرنسية، وتغنى خلاله ب.",0
"نشرت مواقع إخبارية وصفحات على مواقع التواصل الاجتماعي، خبراً قالت فيه إن سفارة فرنسا لدى موريتانيا ألغت عقد العمل الذي يربطها برسام الكاريكاتير الموريتاني (خالد ولد مولاي ادريس)، بحجة ""الإ.",0
"نشر حساب يحمل اسم Sprinter على منصة إكس صورة للرئيس الأمريكي جو بايدن مرتدياً زياً عسكرياً إلى جوار أخرين يرتدون بدلات عسكرية أيضاً  وقال الحساب باللغة الانكليزية: ""يجتمع باي.",0
"استغل سياسيون أتراك مرسوم العفو  الذي صدر عن رئيس النظام السوري بتاريخ 25 كانون الثاني/يناير الجاري للتحريض ضد اللاجئين السوريين في تركيا، مدعين أن مرسوم العفو  المزعوم يثبت ""عدم.",0
تأكد بدقيقةتداول مستخدمون لمواقع التواصل الاجتماعي مقطع فيديو نشر على تطبيق (تيك توك) في 27 أيار/مايو الماضي مدعين أن إبرة حقنة لقاح كورونا (مطعوم كوفيد-19) تختفي بعد غرزها في ي.,0
تداولت حسابات شخصية على موقع تويتر مؤخراً، تسجيلا ملتقطاً بواسطة طائرة كانت تحلق فوق غابة ذات أشجار كثيفة وتقذف النيران متسببة باشتعال الحرائق في الأشجار الخضراء.,0
تداولت مواقع إلكترونية وصفحات عامة وحسابات شخصية بمواقع التواصل الاجتماعي صورةً زُعم أنها لمقابلة نشرتها صحيفة (Libération - ليبراسيون) الفرنسية أجرتها مع فتاة سعودية هربت.,0
زعمت حسابات تابعة للاحتلال الإسرائيلي على مواقع التواصل، بأنّ المجزرة التي حدثت قبل ساعات وراح ضحيتها مئات الضحايا في مستشفى المعمداني في قطاع غزة، ناتجة عن إطلاق صاروخ من قبل الج.,0
 تداولت حسابات وصفحات بمواقع التواصل الاجتماعي صورة لمبنى مرتفع تحيط به المياه، من جميع جهاته.,0
تناقل بعض الناشطين على موقع التواصل الاجتماعي فيسبوك صورًا يدّعي ناشروها أنها تظهر طرودًا سيتم توزيعها مجانًا من مركز كارفور بمناسبة السنة الجديدة.,0
"تناولت مواقع أخبار عربية وسورية خبر إلغاء مبارة كرة قدم ودية بين المنتخب الأرجتيني لكرة القدم، ومنتخب ""إسرائيل"" بعناوين مختلفة، إلا أن معظمها عزا السبب الرئيسي لإلغاء المبارة إلى رفض لاعب.",0
"تداولت صفحات وحسابات على مواقع التواصل الاجتماعي أرقاما وإحصائيات نُسبت لـ ""المركز السوري الخاص للإحصاء""، وادّعت أنها تشير إلى أعداد المغادرين من 8 محافظات سورية وتظهر توزع النسب عل.",0
تداولت قنوات ومواقع إخبارية عربية وأجنبية خلال الساعات الماضية أخباراً تحدثت عن العثور على جثة الصحفي السعودي المقتول جمال خاشقجي، وبعضها تحدث عن العثور على أجزاء من جثته في مدينة اسطنبول.,0
" تداولت صفحات وحسابات في موقعي التواصل الاجتماعي صورة منشور نُسب لنجم الكرة المصرية ومحلل قنوات ""بي إن سبورت"" محمد أبو تريكة، تتضمن تعليقاً على وفاة الصحفية الفلسطينية شيرين.",0
"محمد العلي| تأكدتداول مستخدمون لمواقع التواصل الاجتماعي ادعاء بـ ""مقتل العميد بالفرقة الرابعة (غياث دلة) قائد الحملة العسكرية على درعا، واللواء (حسن محمود القوزي) ومرافقه (نعمان علي.",0
"أظهرت لقطات من مسلسل سوري يعرض على فضائيات سورية وعربية صورة لوجه فتاة ميتة وعلى جبينها ورقة كُتب عليها رقماً، وقدّم المسلسل الذي يحمل اسم ""مقابلة مع السيد آدم"" صاحبة الصورة على أنها فتاة.",0
"تداولت صفحات عامة وحسابات شخصية على مواقع التواصل الاجتماعي، حديثاً، مقطع فيديو ادعت أنه لـ ""تجول رئيس المكتب السياسي لحركة حماس، إسماعيل هنية، في أسواق الدوحة بالتزامن مع العدوان.",0
نشرت مواقع إخبارية وصفحات وحسابات شخصية على مواقع التواصل الاجتماعي مؤخراً، خبراً قالت فيه إن القضاء العراقي أصدر قراراً يقضي بتجريم من يمجد الرئيس العراقي السابق صدام حسين.,0
تداولت حسابات على موقعي التواصل الاجتماعي (فيسبوك) و(تويتر) مؤخراً، صورة لطائرة مروحية تهوي محترقة في السماء.,0
"نشرت مواقع إخبارية ومستخدمون لمواقع التواصل الاجتماعي أمس الخميس 12 آب/أغسطس ادعاء بـ ""اغتيال رئيس فرع فلسطين (أحد الأفرع الأمنية العسكرية) ناصر ديوب داخل مكتبه في دمشق على يد عنصر.",0
يتداول نشطاء ومستخدمو مواقع التواصل الاجتماعي صور كلب في هيئة نمر ، ,0
يتداول رواد مواقع التواصل مقطعًا مقتبسًا من إحدى خطابات الرئيس الروسي فلاديمير بوتين،,0
عاجـــــــــــــلبايدن يرتدي بدلة الحرب ويجتمع بالقيادة العسكرية لإعطاء الأمر بالرد خلال الساعات القادمة,0
نشرت صفحات إخبارية موالية لنظام بشار الأسد تسجيلاً مصوراً يظهر ناقلات محملة بالمدرعات والآليات العسكرية بدت كأنها تمر في منطقة سكنية.,0
تداول مستخدمو مواقع التواصل الاجتماعي صورة طائر بحجم الظفر وادعوا أنه أصغر طائر على وجه الأرض، وأوردوا معلومات حوله،,0
تناقل ناشطون على فيسبوك صورة يدعون أنها تظهر طفلًا ولد بلحية بيضاء في أحد مستشفيات اليمن،,0
"انتشر على مواقع التواصل الاجتماعي تصريحاً منسوباً لنجم كرة القدم الألماني المعتزل مايكل بالك يزعم أنه قال ""كيف نريد الفوز بكأس العالم للرجال ونحن منذ ان بدأت البطوله ندعم قضيه لا.",0
كوكب اليابان… مشاركة الرجل الآلي في الزراعة,0
"تداول ناشطون على مواقع التواصل الاجتماعي اليوم، صورة قالوا بأنها مُلتقطة في أحد شوارع العاصمة السورية ""دمشق""، تظهر فيها رئيسة المجلس التنفيذي لـ” الإدارة الذاتية"" لمدينة عفرين ""هيفي.",0
نشرت مواقع إخبارية وعدة صفحات وحسابات شخصية على موقع فيسبوك، خبراً منسوباً لصحيفة (معاريف) العبرية، تضمن ادعاءً بأن رئيس النظام في سوريا بشار الأسد تواصل مع أعضاء في اللجنة الدستو.,0
انتشر على مواقع التواصل الاجتماعي مقطع مصور يظهر حادثة تعرّض طفل للاعتداء بالضرب على الوجه والقدمين، وظهر في التسجيل طفل عارٍ في مكان ضيق يبدو كالحمام يتعرض للضرب من قبل شخص يتحدث ب.,0
"تداولت مواقع إخبارية وحسابات على مواقع التواصل الاجتماعي، حديثاً، مقطع فيديو ادعت أنه لـ""لحظة مقتل أخطر قناص صهيوني على يد ابطال كتائب القسام"".",0
"نشرت صفحات إخبارية وحسابات شخصية تسجيلاً مصوراً زعمت أنه يظهر ""تجمد البحر في سوريا""، حيث مشى المصوّر فوق الجليد بجانب الشاطئ.",0
"ادّعت صفحة ""مكتب الإعلام لشمال شرق سوريا"" في 22 أغسطس/آب 2020 أن ""تركيا أزالت ملفات المتقدمين الى الجنسية التركية، وأغلقت الباب أمام السوريين للحصول على الجنسية التركية لاسباب مجهولة""، كما.",0
تداولت مواقع إخبارية وصفحات عامة على مواقع التواصل الاجتماعي، حديثاً، صورتين ادعوا أنهما للدمار الناجم عن الزلزال الذي ضرب المغرب مساء الجمعة 8 أيلول/سبتمبر الجاري.,0
تناقل ناشطون على منصات التواصل صورة يدعي ناشروها أنه تظهر تنبؤ مسلسل سيمبسون الكرتوني بتطبيق ثريدز،,0
انتشر مقال يدعي أن ارتداء الكمامة لفترات طويلة يتسبب في زيادة نسبة غاز ثاني أكسيد الكربون في الدم.,0
"تداولت مواقع إخبارية وحسابات على مواقع التواصل الاجتماعي، حديثاً، مقطع فيديو يظهر قطة تقترب من طفل يبدو أنه نائم في حضن أبيه، وادعت أنه لـ ""قطة تقدم الوداع الأخير لصديقها الطفل ال.",0
تداولت صفحات عامة وحسابات شخصية على مواقع التواصل الاجتماعي مقطعي فيديو ادعوا أنهما لاشتباكات بين آل الأسد في القرداحة، وذلك تزامنا مع تداول ادعاءات بوقوع اشتباكات في المدينة التي.,0
"تداولت مواقع ووكالات إخبارية منحازة لـ ""PYD"" وأخرى للنظام السوري خبراً يدعي ""وقوع قتلى وجرحى من الجيش التركي بانفجارين قرب قاعدة تركية في ريف تل تمر بمحافظة الحسكة"".",0
"نشرت قناة الميادين اللبنانية قبل قليل، خبراً على منصاتها الرسمية بمواقع التواصل الاجتماعي قالت فيه إن الولايات المتحدة الأميركية تشن هجوماً على سوريا، ونسبت خبرها المشار إليه لـ ""وسائل إعل.",0
"تداولت صفحات عامة وحسابات شخصية على مواقع التواصل الاجتماعي مقطع فيديو ادعوا أنه لـ "" خروج أنصار كمال كليجدار أوغلو للاحتفال"" تزامنا مع إعلان النتائج الأولية لانتخابات الرئاسة الت.",0
"تداولت العديد من الصفحات على موقعي التواصل فيسبوك وتويتر، تسجيلاً مصوراً بدقّة منخفضة، بعد تاريخ الأول من كانون الثاني/نوفمبر 2020، وادعت أنه يوثق ""سرقة تركيا أشجار الزيتون من عفرين السوري.",0
"تناقل مستخدمون عبر تطبيقات الدردشة اليوم الخميس 4 تشرين الثاني/ نوفمبر ادعاء يزعم بأن ""الصحفي السوري ماجد شمعة وصل إلى الأراضي السورية بعد قرار ترحيله من تركيا"".",0
انتشرت على مواقع التواصل الاجتماعي صورة يزعم ناشروها أنها تظهر الأهرامات المصرية مضاءة بالعلم السعودي احتفالا باليوم الوطني السعودي ٩١،,0
تناقلت صفحات إخبارية ومستخدمون لمواقع التواصل الاجتماعي صورة تظهر رجلاً رُبط على عمود في أجواء ثلجية زعموا أنها تعود لجندي روسي وقع بالأسر خلال مشاركته بغزو أوكرانيا.,0
" نشرت مواقع إخبارية وصفحات عامة على موقع (فيسبوك)، صورة لشاب قالوا إنه سوري الجنسية ويدعى علي موسى مدعين أنه ""انتحر في مدينة دمشق بسبب الفقر، تاركاً لذويه رسالة اعتذار مؤثرة"".",0
تناقل ناشطون على فيسوك خبرًا يفيد أن الرئيس الروسي أصدر قرارًا بحظر أبراج شبكات الجيل الخامس في روسيا بسبب أضرارها الصحية التي تسببت – بحسب الادعاء – بوفاة أطفال مدارس بالقرب من سانت بطرسبرغ،,0
"تداولت حسابات إخبارية وصفحات شخصية على مواقع التواصل الاجتماعي، مؤخراً، صورة ادعت أنها لـ""قنص الاحتلال الإسرائيلي أطفالاً فلسطينيين في قطاع غزة"".",0
"محمد العلي | تأكدنشرت عدة صفحات وحسابات سورية صورة تنص على أنها دعوة صادرة عن وزارة الثقافة لدى النظام السوري لحضور محاضرة بعنوان: ""الصمود السوري نموذجا""، ويلقيها ""الدكتور في علم ال.",0
" زعم مستخدمون على موقع تويتر أنَّ "" فرنسا سحبت سفيرها في موسكو على خلفية رسوم مسيئة لأوربا"".",0
انتشر بشكل كبير في الفترة الأخيرة ادّعاء منسوب للدكتور التونسي ذاكر لهيذب أن وباء كورونا انتهى في تونس.,0
"نشرت صفحات إخبارية وحسابات شخصية على مواقع التواصل الاجتماعي، تسجيلاً مصوراً بطائرة مسيرة ""درون"" يحمل شعار قناة Channel 4 البريطانية ويظهر مئات المدنيين بينهم نساء وأطفال أثناء مسيرهم بين.",0
حبوب الفيلدز والجارسينيا لسد الشهيه وحبوب الثيرم لحرق الدهون بتنحف الجسم من. 10_15ك ومتابعه مع اخصائيه تغزيه وبعد الانتها بنعطيكي برنامج ثبات الوزن هديه مجانيه لمده اسبوعين,0
"تداولت صفحات عامة وحسابات شخصية على مواقع التواصل الاجتماعي، مؤخراً مقطع فيديو يظهر أناسا يصعدون على أسطح السيارات هربا من سيول متدفقة تجرف كل شيء في طريقها، وادعوا أنه لـ""فيضانات.",0
تناقل بعض الناشطين على موقع التواصل الاجتماعي فيسبوك صورة يدّعون أنها تبين الفنان عادل إمام في أحدث ظهور له.,0
تناقلت صفحات على فيسبوك مقطعاً مصوراً ادّعت أنه لتفجير مروحية تابعة للجيش التركي، من قبل مقاتلي (حزب العمال الكردستاني - PKK).,0
" نشرت صفحات عامة وحسابات شخصية على مواقع التواصل الاجتماعي يوم الأربعاء 18 أيار/مايو الجاري منشورات زعمت أن  ""قوات النظام السوري بدأت بالانسحاب من مدينة سراقب""، مرفقة بص.",0
